model,seed,epoch,train_loss,validation_loss
lstm,1000,1,1.2294546891284246,0.5238301677088584
lstm,1000,2,1.2238256251940163,0.5354987728980279
lstm,1000,3,1.2056136682469358,0.5614576032084804
lstm,1000,4,1.1770091966916156,0.6073073110272807
lstm,1000,5,1.1552551459240656,0.6814620725570186
lstm,1000,6,1.1520428119167205,0.7786614817957724
lstm,1000,7,1.1691980849030197,0.842985337780368
lstm,1000,8,1.1825903718189528,0.8468557173205961
lstm,1000,9,1.1779343556332331,0.7895888051679057
lstm,1000,10,1.1584112785195793,0.7005569704117314
lstm,1000,11,1.1487799485524495,0.6398029942666331
lstm,1000,12,1.1482694841200305,0.6370603499873992
lstm,1000,13,1.148764391099253,0.6409172550324471
lstm,1000,14,1.1470467185461393,0.6500954781809161
lstm,1000,15,1.142333992065922,0.6813587065665953
lstm,1000,16,1.1424088439633768,0.7075461726034841
lstm,1000,17,1.1411627518233431,0.7094540134552987
lstm,1000,18,1.1431800242393249,0.7154527479602445
lstm,1000,19,1.1403853880461825,0.6996363978232106
lstm,1000,20,1.1397301291906705,0.6926822662353516
lstm,1000,21,1.139705660522625,0.6788245170347152
lstm,1000,22,1.139756905135288,0.6731662134970388
lstm,1000,23,1.1384754424454064,0.6703929285849294
lstm,1000,24,1.1394503552426574,0.6698135868195565
lstm,1000,25,1.1385314503023702,0.6697649801931074
lstm,1000,26,1.1379510125806254,0.6697649801931074
lstm,1000,27,1.138570490703788,0.6691138975081905
lstm,1000,28,1.1408237872585174,0.662626697171119
lstm,1000,29,1.1392792001847298,0.6642886746314264
lstm,1000,30,1.1394712969820986,0.6672124555034022
lstm,1000,31,1.1383214971070648,0.6636236252323273
lstm,1000,32,1.1373530446842153,0.6757125854492188
lstm,1000,33,1.137109862860813,0.6909301511702999
lstm,1000,34,1.1356900481767551,0.6895149600121283
lstm,1000,35,1.1348747373909078,0.6895201898390247
lstm,1000,36,1.1349541064231627,0.6820944509198589
lstm,1000,37,1.134702040303138,0.6841015969553301
lstm,1000,38,1.132338325182597,0.6809865890010711
lstm,1000,39,1.1306232893338768,0.6967988783313382
lstm,1000,40,1.1347166440820182,0.7231397321147304
lstm,1000,41,1.1330146840823594,0.7052636915637601
lstm,1000,42,1.1323589650533532,0.7148085563413559
lstm,1000,43,1.1302734844146236,0.7007334309239541
lstm,1000,44,1.1286757453795402,0.7080999805081275
lstm,1000,45,1.1286306778589885,0.6974580826297883
lstm,1000,46,1.1277270957987795,0.6869776325841104
lstm,1000,47,1.1261775621803858,0.6807284816618888
lstm,1000,48,1.1258274662879206,0.6767649496755292
lstm,1000,49,1.125439522086933,0.6745219076833417
lstm,1000,50,1.1270171596157936,0.6742878575478831
lstm,1000,51,1.1253460389311596,0.6742878575478831
lstm,1000,52,1.1268955776768346,0.6722643452305948
lstm,1000,53,1.125617455410701,0.6738448604460685
lstm,1000,54,1.124596643191512,0.6798928168512159
lstm,1000,55,1.1249120504625383,0.6777580630394721
lstm,1000,56,1.1247689493240849,0.6756465050481981
lstm,1000,57,1.1230547633222354,0.6783046107138356
lstm,1000,58,1.1227594511483305,0.6914934958181074
lstm,1000,59,1.1194212718676495,0.6754021183136971
