model,seed,epoch,train_loss,validation_loss
vit,300,1,1.7264838898053734,1.6445360645171134
vit,300,2,1.2266024287028978,0.5799100245198896
vit,300,3,1.170139379398797,0.5780145352886569
vit,300,4,1.1440143098113358,0.5654882423339351
vit,300,5,1.0976978360965688,0.5350052887393583
vit,300,6,0.9867338781715721,0.7538921294673797
vit,300,7,0.7851271533196972,0.6314228042479484
vit,300,8,0.47239639153403623,0.8375856799464072
vit,300,9,0.2775918885024004,0.9507515122813563
vit,300,10,0.1808311260475587,1.5565383549659484
vit,300,11,0.2224302903939319,0.794920903059744
vit,300,12,0.26104076495093687,0.727865521946261
vit,300,13,0.4164501370922212,0.7331485507949707
vit,300,14,0.3652206613652168,0.5997694817281538
vit,300,15,0.2786570027350418,0.818608578174345
vit,300,16,0.04461590689356609,0.5827949354725499
vit,300,17,0.030578938513112965,0.5848536875940138
vit,300,18,0.027328043535191526,0.5901942118521659
vit,300,19,0.025893504390873574,0.592626138079551
vit,300,20,0.025344409489183015,0.5932147089512118
vit,300,21,0.025228067972166562,0.5932147089512118
vit,300,22,0.02433947861314781,0.6027244867817048
vit,300,23,0.0212296799416103,0.6208417357936982
vit,300,24,0.017149711218011635,0.6447393903809209
vit,300,25,0.013130346986575312,0.6718752268821963
vit,300,26,0.009698865517112677,0.6999825681409528
vit,300,27,0.007155208142414209,0.7229852051504196
vit,300,28,0.00557326843901988,0.7418949628068555
vit,300,29,0.004534925618309087,0.7576140751761775
vit,300,30,0.0038240355031404602,0.7707557072562556
vit,300,31,0.0033224048193103524,0.7817046935519865
vit,300,32,0.002961281814076687,0.7907067282545951
vit,300,33,0.0026982422111936476,0.7979606053521556
vit,300,34,0.0025063067485618417,0.8036447571169946
vit,300,35,0.002367497271587772,0.8079321220997842
vit,300,36,0.002269555970410546,0.8109964872560194
