model,seed,epoch,train_loss,validation_loss
vit,600,1,1.1715913331636818,0.784890059501894
vit,600,2,1.1799208675661395,0.6150771187197778
vit,600,3,1.1751672465314147,0.5316701243000646
vit,600,4,1.161088643535491,0.5643017445841143
vit,600,5,1.0536711594109893,0.6487056978287236
vit,600,6,0.862122296005167,0.7959954277161629
vit,600,7,0.711282504181708,0.6710459763003934
vit,600,8,0.6389760567295936,0.5207784252782022
vit,600,9,0.5191618389980768,0.5712900084833945
vit,600,10,0.2534050912626328,0.689489729942814
vit,600,11,0.3079051931378662,0.7540732040520637
vit,600,12,0.1735733310862254,0.6866768632204302
vit,600,13,0.25885031356285976,0.6702828628401603
vit,600,14,0.15795261941609845,1.078693082255702
vit,600,15,0.059629605582324406,0.81411850067877
vit,600,16,0.020409500126236227,0.8318969693876082
vit,600,17,0.016407514291424907,0.8414701204146108
vit,600,18,0.014786496057465513,0.8468804484413516
vit,600,19,0.014102473454449767,0.8493121208683136
vit,600,20,0.013853073640856691,0.8498862827977827
vit,600,21,0.01380464278401867,0.8498862827977827
vit,600,22,0.01326976105650907,0.8594417639317051
vit,600,23,0.011674033918528146,0.8776193578397075
vit,600,24,0.009655837179912675,0.901900819232387
vit,600,25,0.007704396171355119,0.9303624072382527
vit,600,26,0.006026822172345654,0.9618942949079698
vit,600,27,0.004767194149955627,0.9892123668424545
vit,600,28,0.003920310737705359,1.012674989238862
vit,600,29,0.0033263682277612787,1.0326424414111721
vit,600,30,0.0028969227256233332,1.0494952048024824
vit,600,31,0.0025800721850045907,1.063590395835138
vit,600,32,0.0023437701416031648,1.0752123671193277
vit,600,33,0.0021670130607221397,1.0846031135128391
