model,seed,epoch,train_loss,validation_loss
lstm,700,70,1.1221616742431477,0.6231911566949659
lstm,700,71,1.1215874559135848,0.6419194129205519
lstm,700,72,1.1155194441477458,0.652664799844065
lstm,700,73,1.115011320960137,0.6579110545496787
lstm,700,74,1.1159835489847327,0.6600488847301852
lstm,700,75,1.114756880267974,0.6603685194446195
lstm,700,76,1.115573380583076,0.6603685194446195
lstm,700,77,1.1148162593123734,0.6620787343671245
lstm,700,78,1.115112002177905,0.6574021616289693
lstm,700,79,1.1139991578235422,0.6549315914030998
lstm,700,80,1.1142264989114576,0.6609695188460811
lstm,700,81,1.1144439417828795,0.6544811494888798
lstm,700,82,1.1131182550102152,0.6730530031265751
lstm,700,83,1.1126060011566326,0.6824755514821699
lstm,700,84,1.1121586740657847,0.6726648884434854
lstm,700,85,1.112080240762362,0.6855228793236517
lstm,700,86,1.1099578424166607,0.6726191120762979
lstm,700,87,1.105821023705185,0.6895198206747731
lstm,700,88,1.1065024906589138,0.6887411917409589
lstm,700,89,1.1061082873293149,0.6637500639884703
lstm,700,90,1.1029870266555457,0.6543238239903604
lstm,700,91,1.1040943784098471,0.6306415680916079
lstm,700,92,1.1032273500196395,0.63368409679782
lstm,700,93,1.0997312248394053,0.651168946296938
lstm,700,94,1.0977680503681142,0.6739930798930507
lstm,700,95,1.0993615683688913,0.6863550986013105
lstm,700,96,1.096869521884508,0.6835594177246094
lstm,700,97,1.096001140532955,0.6813222823604461
lstm,700,98,1.0951597459854618,0.6781552222467238
lstm,700,99,1.0941694410898353,0.6757742974065966
lstm,700,100,1.096091511428997,0.6756494583622101
lstm,700,101,1.0939415385646205,0.6756494583622101
lstm,700,102,1.0941256400077575,0.6789783354728453
lstm,700,103,1.0955772489629767,0.6698999712544103
lstm,700,104,1.092147413120475,0.662535390546245
lstm,700,105,1.092357676516297,0.6442894474152596
lstm,700,106,1.094673801493901,0.6094469870290449
lstm,700,107,1.1027493835777364,0.5803243575557586
lstm,700,108,1.1017773779489661,0.6107375852523311
lstm,700,109,1.091382436854865,0.6613922119140625
lstm,700,110,1.0875086681817168,0.6782889827605216
lstm,700,111,1.084657246066678,0.6186103820800781
lstm,700,112,1.084559154766862,0.6270823940154044
lstm,700,113,1.0832213086466635,0.6004538997527091
lstm,700,114,1.0829080035609584,0.6070909807758946
lstm,700,115,1.0729480622917094,0.6404081160022367
lstm,700,116,1.0695687634970552,0.7159828062980406
lstm,700,117,1.091303301113908,0.7805740602554814
lstm,700,118,1.089934068341409,0.738769285140499
lstm,700,119,1.0765975739366265,0.6692453815091041
lstm,700,120,1.0653666104039838,0.6466915991998488
lstm,700,121,1.06331508005819,0.6350840906943044
lstm,700,122,1.0624253910074952,0.6303066130607359
lstm,700,123,1.060491491389531,0.6273420395389679
lstm,700,124,1.0605094285421475,0.627702159266318
lstm,700,125,1.0652228247734807,0.6279338713615171
lstm,700,126,1.0630786688097063,0.6279338713615171
lstm,700,127,1.0620186726252239,0.6314632661880986
lstm,700,128,1.0591184323833835,0.6514475422520791
lstm,700,129,1.0611471117183726,0.6539022384151336
lstm,700,130,1.0612710932249665,0.6421696447557018
lstm,700,131,1.0559144910945688,0.6373222720238471
lstm,700,132,1.0574103798917545,0.6116170575541835
lstm,700,133,1.0547527664451188,0.6522152193130986
lstm,700,134,1.056307101762423,0.6779024062618133
lstm,700,135,1.0494781104467248,0.6585889631702054
lstm,700,136,1.04584894000843,0.6518995223506805
lstm,700,137,1.0433850544755177,0.6621545976208102
lstm,700,138,1.0431346995856172,0.5807938729563067
lstm,700,139,1.038131315861979,0.5940432394704511
lstm,700,140,1.0365679225613993,0.5938116504300025
lstm,700,141,1.0312359794493644,0.6807534617762412
lstm,700,142,1.0304118202578636,0.6792761894964403
lstm,700,143,1.0253142900364374,0.6463396010860321
lstm,700,144,1.0212359646315217,0.6245123955511278
lstm,700,145,1.0211638007112729,0.6160953890892767
lstm,700,146,1.017028158710849,0.6322700746597782
lstm,700,147,1.0168781440745118,0.6443621727728075
lstm,700,148,1.0185117465193554,0.6415481567382812
lstm,700,149,1.0173527258698658,0.6370207878851122
lstm,700,150,1.0159820472040484,0.6357214527745401
lstm,700,151,1.0147198868054215,0.6357214527745401
lstm,700,152,1.0144342748067712,0.6251234239147555
lstm,700,153,1.013966002131021,0.6017200100806451
lstm,700,154,1.0125222712434747,0.598723873015373
lstm,700,155,1.0160928926160258,0.6291140279462261
lstm,700,156,1.01270955288282,0.6503838569887223
lstm,700,157,1.0099019735090193,0.6365534874700731
