model,seed,epoch,train_loss,validation_loss
vit,200,1,1.2579308709790629,0.992545727760561
vit,200,2,1.1645899652152933,0.7589587857646327
vit,200,3,1.1802018355297785,0.7640712722655265
vit,200,4,1.1454778614864554,0.7261069897682436
vit,200,5,1.1141517348186945,0.7416034206267326
vit,200,6,1.0956329466194235,0.5861821251530801
vit,200,7,1.011322214398333,0.6093086619530955
vit,200,8,0.7792083935071064,0.5768580475161152
vit,200,9,0.5823166548244415,0.5184023072642665
vit,200,10,0.31060945170540966,0.6115753189209969
vit,200,11,0.12127222385137312,0.8378226526321904
vit,200,12,0.0846974453137767,1.5340523104513846
vit,200,13,0.09314025724206561,0.8848150007186397
vit,200,14,0.023952507834521033,0.8808707114188902
vit,200,15,0.020697922455847905,0.8478829322322723
vit,200,16,0.011538928389669426,0.8892107317524571
vit,200,17,0.007930639480310742,0.9100215204300419
vit,200,18,0.007359802943243775,0.918876632567375
vit,200,19,0.007112283429871964,0.9224938423402848
vit,200,20,0.007018595403160459,0.9232434764985116
vit,200,21,0.007001177437843815,0.9232434764985116
vit,200,22,0.006814246842016776,0.9367117804865683
vit,200,23,0.0061930690301201675,0.9602130843747047
vit,200,24,0.005316984153763261,0.9891566230404761
vit,200,25,0.004380920896887458,1.0220825364512782
vit,200,26,0.0035208343322919583,1.0579997954830047
vit,200,27,0.0028403344156060326,1.0892281993742912
vit,200,28,0.0023691733042278916,1.1159403708673292
vit,200,29,0.0020316977827479284,1.1386059484174174
vit,200,30,0.001783809995138517,1.1577472148403045
vit,200,31,0.00159867635367298,1.1737674513170797
vit,200,32,0.0014591875864112729,1.186986792472101
vit,200,33,0.0013539615626727301,1.1976827498405211
vit,200,34,0.001275198306933406,1.2061001177757018
vit,200,35,0.0012172383778247863,1.2124715466653146
