model,seed,epoch,train_loss,validation_loss
lstm,300,91,1.0865177685214626,0.6045142758277154
lstm,300,92,1.084667521138345,0.6029986719931325
lstm,300,93,1.0814983985757316,0.6440372467041016
lstm,300,94,1.0742349355451521,0.697462881765058
lstm,300,95,1.0743513145754415,0.7160092015420237
lstm,300,96,1.0750582551443448,0.722641852594191
lstm,300,97,1.0762770970662434,0.7117665813815209
lstm,300,98,1.0752180712197417,0.6967594392838017
lstm,300,99,1.070524263125594,0.6902169258363785
lstm,300,100,1.069607642389113,0.6882201779273248
lstm,300,101,1.068881291856048,0.6882201779273248
lstm,300,102,1.0670378464524464,0.6760967623802924
lstm,300,103,1.0675776543155793,0.6502686777422505
lstm,300,104,1.0696585011738602,0.622758311610068
lstm,300,105,1.0702678311255671,0.617644525343372
lstm,300,106,1.070617102807568,0.6224095744471396
lstm,300,107,1.070972151653741,0.6762684852846207
lstm,300,108,1.0592949223774735,0.680894790157195
lstm,300,109,1.0586413741111755,0.6828651428222656
lstm,300,110,1.055738724688048,0.6726296947848412
lstm,300,111,1.0484413921192128,0.6487430449455015
lstm,300,112,1.0439747636036207,0.7053096525130733
lstm,300,113,1.037983726429683,0.6416082074565272
lstm,300,114,1.036954406769045,0.5947323460732737
lstm,300,115,1.046651751764359,0.5870365635041268
lstm,300,116,1.0354987511070826,0.6573459256079889
lstm,300,117,1.0242890414371286,0.6836017485587828
lstm,300,118,1.0212106941848673,0.6729009074549521
lstm,300,119,1.0184452777267785,0.643539551765688
lstm,300,120,1.0170919805444696,0.6345191463347404
lstm,300,121,1.016463836034139,0.6356278696367818
lstm,300,122,1.014377353011921,0.6549808748306767
lstm,300,123,1.0148216652613815,0.6616144487934728
lstm,300,124,1.01274658531271,0.6641106144074471
lstm,300,125,1.0105617430902296,0.6643273138230846
lstm,300,126,1.0141475187834872,0.6643273138230846
lstm,300,127,1.0121921762343375,0.6684987468104209
lstm,300,128,1.0116721186586606,0.6663839278682586
lstm,300,129,1.0093722792081936,0.6513227032076928
lstm,300,130,1.0105653732053694,0.6185102155131679
lstm,300,131,1.0143711233651767,0.611830311436807
lstm,300,132,1.007645566617289,0.6701471882481729
lstm,300,133,1.007447886210616,0.7159628099010836
lstm,300,134,1.0046402331321471,0.6491010112147177
lstm,300,135,0.9964528468347364,0.6424925404210244
lstm,300,136,0.9939287292060032,0.6529777896019721
lstm,300,137,0.9966438624166674,0.6135572002780053
lstm,300,138,0.9897132035224668,0.642669185515373
lstm,300,139,0.982627272605896,0.7101462579542591
lstm,300,140,0.9844608037702499,0.6635564988659274
lstm,300,141,0.9749717866220782,0.6501560826455394
lstm,300,142,0.9818468209235899,0.7210428176387664
lstm,300,143,0.9757471937005238,0.6651804524083291
lstm,300,144,0.9723361839530289,0.6121420091198336
lstm,300,145,0.9677651159224971,0.6396197657431325
lstm,300,146,0.9650887039399916,0.6875729714670489
lstm,300,147,0.9692157423624428,0.7074847067556074
lstm,300,148,0.9700860188853356,0.7088727643412929
lstm,300,149,0.9686110250411495,0.6999602779265373
lstm,300,150,0.9677298594546574,0.6960445527107485
lstm,300,151,0.9676742624211055,0.6960445527107485
lstm,300,152,0.965389883646401,0.6595547583795363
lstm,300,153,0.9618630774559513,0.6008667484406502
lstm,300,154,0.9716660072726588,0.5734261543520035
lstm,300,155,0.9789102244120772,0.5780434762277911
lstm,300,156,0.9741601892696914,0.5935449907856603
lstm,300,157,0.9658141501488224,0.6439174529044859
lstm,300,158,0.9555433527115853,0.6521425554829259
lstm,300,159,0.957072296450215,0.6209462073541456
lstm,300,160,0.9541093598129928,0.6901187281454763
lstm,300,161,0.9682269589875334,0.7775240252094884
lstm,300,162,0.9596872066938749,0.6560417913621471
lstm,300,163,0.9429983208256383,0.6262579887144027
lstm,300,164,0.9419545794046054,0.6692031737296812
lstm,300,165,0.938653798513515,0.6805958286408456
lstm,300,166,0.9325000137411138,0.6333439119400517
lstm,300,167,0.9340892818666273,0.6543050581409086
lstm,300,168,0.9299159767807171,0.7067900011616368
lstm,300,169,0.9288925310616852,0.6545143742715159
lstm,300,170,0.9288053672800782,0.615934802639869
lstm,300,171,0.929526464913481,0.6233577728271484
lstm,300,172,0.9253402884288501,0.6386798735587828
lstm,300,173,0.9215521850893574,0.6539617353870023
lstm,300,174,0.9245791050695604,0.6574844852570565
lstm,300,175,0.9244862038602111,0.6583592199510143
lstm,300,176,0.9233183014777399,0.6583592199510143
lstm,300,177,0.919407001105688,0.6571001852712324
lstm,300,178,0.9256549573713734,0.6497631072998047
lstm,300,179,0.9200572230482614,0.6357782425418976
lstm,300,180,0.9262061567716701,0.6323629194690336
lstm,300,181,0.9236402133459686,0.6436794034896358
lstm,300,182,0.9222967124754383,0.684920157155683
lstm,300,183,0.9261165504814476,0.7044167057160409
lstm,300,184,0.9197165107214322,0.6239727389427924
lstm,300,185,0.9155591675030288,0.6280638171780494
lstm,300,186,0.9144896307299214,0.710448480421497
lstm,300,187,0.910158654054006,0.6035939493486958
lstm,300,188,0.9270414575453727,0.5476598431987147
lstm,300,189,0.941625895679638,0.6386931019444619
lstm,300,190,0.9097619652748108,0.7984402564264113
lstm,300,191,0.9272593240584096,0.687956287014869
lstm,300,192,0.9148983211927516,0.585219967749811
lstm,300,193,0.912763435353515,0.6365139868951613
lstm,300,194,0.9000923216983836,0.7075761364352319
lstm,300,195,0.899886981774402,0.711593258765436
lstm,300,196,0.9066940661399595,0.664093509797127
lstm,300,197,0.8990994928985514,0.6480363415133569
lstm,300,198,0.8950870434443156,0.6391573875181137
lstm,300,199,0.900939925383496,0.637772960047568
lstm,300,200,0.9003477128603126,0.6380896414479902
lstm,300,201,0.893951883880041,0.6380896414479902
lstm,300,202,0.9049064081202272,0.6481493673016948
lstm,300,203,0.9005220705463041,0.6572330228744014
lstm,300,204,0.8939253431494518,0.6760043482626638
lstm,300,205,0.8994810203070281,0.6725431872952369
lstm,300,206,0.9002421914890248,0.655150874968498
lstm,300,207,0.8920018217896902,0.6672897338867188
lstm,300,208,0.8950193235951085,0.6770936289141255
lstm,300,209,0.890165045697202,0.657516602546938
lstm,300,210,0.8888660502690141,0.6248246469805318
lstm,300,211,0.899195517904015,0.6306794689547631
lstm,300,212,0.890977148086794,0.7088876539661039
lstm,300,213,0.886678873210825,0.5892198624149445
lstm,300,214,0.908948350978154,0.611831541984312
lstm,300,215,0.8772004451802982,0.7422732691611013
lstm,300,216,0.884419475191383,0.667389900453629
lstm,300,217,0.8722806463959396,0.59202637210969
lstm,300,218,0.9036576568439443,0.5964754781415386
lstm,300,219,0.8718626742721886,0.7098416974467616
lstm,300,220,0.8832217627956022,0.75113038093813
lstm,300,221,0.8822713193073067,0.6958875348491054
lstm,300,222,0.872315615095118,0.6592974508962324
lstm,300,223,0.8741368593708161,0.6621617347963394
lstm,300,224,0.8711643270266953,0.6619881660707535
lstm,300,225,0.8680512084755846,0.6628307219474546
lstm,300,226,0.8663387035810819,0.6628307219474546
lstm,300,227,0.864199988303646,0.6867597026209677
lstm,300,228,0.8709522075550531,0.7040070564516129
lstm,300,229,0.872082446852038,0.6762009897539693
lstm,300,230,0.8743204115539469,0.7083319387128276
lstm,300,231,0.8738787385725206,0.6881651724538496
lstm,300,232,0.8661675369867714,0.6746804637293662
lstm,300,233,0.8758508825814852,0.5673019655289189
lstm,300,234,0.9051770574303084,0.6059284825478831
lstm,300,235,0.8694200778520236,0.7230227685743763
lstm,300,236,0.8768326332492213,0.7222019318611391
lstm,300,237,0.8712555336695845,0.5892752370526714
lstm,300,238,0.8776858609209779,0.6848191292055191
