model,seed,epoch,train_loss,validation_loss
lstm,200,170,0.9421946021818346,0.6210455740651777
lstm,200,171,0.940388072562474,0.5866572472356981
lstm,200,172,0.9419306446147221,0.5873899152201991
lstm,200,173,0.9374902350928194,0.5901711986910912
lstm,200,174,0.940980516454225,0.592515391688193
lstm,200,175,0.940374021889061,0.5930520949825164
lstm,200,176,0.9415226751758207,0.5930520949825164
lstm,200,177,0.9381066958109537,0.5915442435972152
lstm,200,178,0.9365617684138718,0.6047849347514491
lstm,200,179,0.9389140496971786,0.5929356236611644
lstm,200,180,0.9407510379309295,0.5639562914448399
lstm,200,181,0.9423102589063747,0.5671586067445816
lstm,200,182,0.9399593382753352,0.6073938185168851
lstm,200,183,0.9313291170263803,0.5772206706385459
lstm,200,184,0.9371236806274742,0.5693836212158203
lstm,200,185,0.9243968456022201,0.6180611887285786
lstm,200,186,0.930898646513621,0.6346230660715411
lstm,200,187,0.9317526804503574,0.5536971553679435
lstm,200,188,0.9267959178134959,0.5997882350798576
lstm,200,189,0.9285178363964122,0.5608650945848034
lstm,200,190,0.9307353842642999,0.5553569178427419
lstm,200,191,0.9174499966764963,0.666093272547568
lstm,200,192,0.9273950656255087,0.6225797591670867
