model,seed,epoch,train_loss,validation_loss
lstm,800,1,1.5789039763071204,1.4573905698714718
lstm,800,2,1.5690119920238372,1.4175053258096018
lstm,800,3,1.5282649365804528,1.3394592039046749
lstm,800,4,1.457328515668069,1.2270894204416583
lstm,800,5,1.37361059265752,1.0862355386057208
lstm,800,6,1.2800834473743234,0.9273345701156124
lstm,800,7,1.201000230286711,0.7648896863383632
lstm,800,8,1.1527337592135194,0.6254744991179435
lstm,800,9,1.1710923935777398,0.5604082538235572
lstm,800,10,1.194529237285737,0.5521958874117944
lstm,800,11,1.1889028113375428,0.5865365305254536
lstm,800,12,1.1649243613725067,0.6509017329062184
lstm,800,13,1.1480300054755261,0.6866493225097656
lstm,800,14,1.1464110792324107,0.7196561751827117
lstm,800,15,1.1486196312853085,0.7372304854854461
lstm,800,16,1.148532687976796,0.7155016006961945
lstm,800,17,1.144986443622138,0.6914433510072769
lstm,800,18,1.142801215571742,0.6657505650674144
lstm,800,19,1.1453678095212547,0.6493569650957661
lstm,800,20,1.144398783483813,0.6530977064563382
lstm,800,21,1.143107355281871,0.6622441199518019
lstm,800,22,1.1432306253781883,0.6676016776792465
lstm,800,23,1.1420099030258835,0.6680799914944556
lstm,800,24,1.1420828629565496,0.6696114078644784
lstm,800,25,1.141832386293719,0.6702107460268082
lstm,800,26,1.142454658785174,0.6702107460268082
lstm,800,27,1.1423717493652015,0.6764578050182711
lstm,800,28,1.142937078270861,0.6916027069091797
lstm,800,29,1.1412823661681144,0.7065394001622354
lstm,800,30,1.1429987120371994,0.7313143822454637
lstm,800,31,1.144444574591934,0.7382154157084804
lstm,800,32,1.1436774858864405,0.7256008886521862
lstm,800,33,1.1419950967193933,0.7022027046449723
lstm,800,34,1.1378496872481478,0.6620318505071825
lstm,800,35,1.1424412752992363,0.6282037304293725
lstm,800,36,1.1412564067430393,0.6458705163771107
lstm,800,37,1.1365287047560497,0.6699530078518775
lstm,800,38,1.1329374351809103,0.7157173772012034
lstm,800,39,1.1439479166461575,0.7824244345388105
lstm,800,40,1.1498520976753646,0.7891511609477382
lstm,800,41,1.1425413361159704,0.7452931557932208
lstm,800,42,1.1371607665092713,0.6896126039566532
lstm,800,43,1.1294878644327964,0.6619844744282384
lstm,800,44,1.129484941882472,0.659486093828755
lstm,800,45,1.127482653946005,0.664246589906754
lstm,800,46,1.1264635593660417,0.6672414964245211
lstm,800,47,1.1263947230513378,0.6700962435814642
lstm,800,48,1.1255041437764322,0.6697384003669985
lstm,800,49,1.1259558752018919,0.6698332140522618
lstm,800,50,1.124626539086783,0.6700662182223412
lstm,800,51,1.1262303706138366,0.6700662182223412
lstm,800,52,1.1250328876638924,0.6731553846789945
lstm,800,53,1.1258592092862694,0.6856120324903919
lstm,800,54,1.1272984082980821,0.7037027420536164
lstm,800,55,1.1258351187552176,0.7070205442367061
lstm,800,56,1.1247628722139584,0.7066820206180695
lstm,800,57,1.124699414417308,0.7013591643302671
lstm,800,58,1.1217998150856263,0.6645914508450416
lstm,800,59,1.1207354927575717,0.6324515188893964
lstm,800,60,1.1248191351531653,0.6341216794906124
lstm,800,61,1.1218080712902931,0.6418335822320753
lstm,800,62,1.1190759161467194,0.6350001673544606
lstm,800,63,1.1219253950221564,0.6150553303380166
lstm,800,64,1.1163767345489994,0.6554982585291709
lstm,800,65,1.1113012413824759,0.7075792128039945
lstm,800,66,1.111473541105947,0.6961405354161416
lstm,800,67,1.1092822461999872,0.6554978893649194
lstm,800,68,1.1053038322797386,0.6426889358028289
lstm,800,69,1.106491760541034,0.6468337889640562
lstm,800,70,1.1032007701935307,0.6580627810570502
lstm,800,71,1.1019388103997836,0.6696653058451991
lstm,800,72,1.101307931125805,0.6773720402871409
lstm,800,73,1.1009398814170592,0.6789029644381616
lstm,800,74,1.0999666606226275,0.6802433383080267
lstm,800,75,1.1004878635047584,0.6807471859839654
lstm,800,76,1.1001411330315374,0.6807471859839654
lstm,800,77,1.098387538745839,0.6834234422253024
lstm,800,78,1.0991777937899354,0.6824608464394847
lstm,800,79,1.0995454775389804,0.6804375802316973
lstm,800,80,1.099486575331739,0.6621182349420363
lstm,800,81,1.0963178270606584,0.6571564212922127
lstm,800,82,1.0941541579461866,0.6495422240226499
lstm,800,83,1.0925145354322208,0.6601529275217364
lstm,800,84,1.0887351036071777,0.6886741884293095
lstm,800,85,1.0955168880442137,0.7357479833787487
lstm,800,86,1.091842088648068,0.7049673141971711
lstm,800,87,1.085828681145945,0.6572757844002016
lstm,800,88,1.0805472955908826,0.6416488155241935
lstm,800,89,1.0750879036482943,0.6578921656454763
lstm,800,90,1.0717146960637902,0.6777201006489415
lstm,800,91,1.0705060798634765,0.7019602867864794
lstm,800,92,1.0671215493191955,0.6785670864966608
lstm,800,93,1.064376869509297,0.6588295352074408
lstm,800,94,1.0597061764809392,0.6531326540054814
lstm,800,95,1.0587739072820193,0.6365186629756805
lstm,800,96,1.056826381273167,0.6221404537077873
lstm,800,97,1.0562402573964929,0.6157286244053994
lstm,800,98,1.0581629430094073,0.6219014813823085
lstm,800,99,1.0554302937241011,0.6252212524414062
lstm,800,100,1.0551586022941015,0.6260179088961694
lstm,800,101,1.0543587053975751,0.6260179088961694
lstm,800,102,1.053848804966096,0.6328360649847216
lstm,800,103,1.0536753221224713,0.6499998031123992
lstm,800,104,1.0511142464094265,0.6742177778674711
lstm,800,105,1.0548757635137087,0.7120365635041268
lstm,800,106,1.0513716756656606,0.6931128963347404
lstm,800,107,1.0478025264637445,0.6583663571265436
lstm,800,108,1.0431921174449306,0.6691449073053175
lstm,800,109,1.0448071777179677,0.6919958053096649
lstm,800,110,1.0342745133625564,0.654829332905431
lstm,800,111,1.0385400364475865,0.5899031854444935
lstm,800,112,1.031203196894738,0.644959234422253
lstm,800,113,1.0153472308189637,0.698380377984816
lstm,800,114,1.0134829923670778,0.6317061147382182
lstm,800,115,1.0065384334133518,0.6031862074329007
lstm,800,116,1.012112622619957,0.5808199605634136
lstm,800,117,1.0029781255670773,0.6546969259938886
lstm,800,118,0.9993395561813027,0.7301748952557964
lstm,800,119,1.006969403836035,0.69822508288968
lstm,800,120,0.9907534974877552,0.6444184087937878
lstm,800,121,0.9876518525103087,0.6025001156714654
lstm,800,122,0.9872936029588023,0.585175298875378
lstm,800,123,0.9918913854065762,0.5802998696604083
lstm,800,124,0.993151012287345,0.5818726939539756
lstm,800,125,0.9929127539357832,0.5835237195414882
lstm,800,126,0.990463291445086,0.5835237195414882
lstm,800,127,0.9890997499547979,0.6096094192997101
lstm,800,128,0.9820840563825382,0.6708457700667843
lstm,800,129,0.9868738689730244,0.7074521587740991
lstm,800,130,0.9878458720381542,0.6913433690224925
lstm,800,131,0.9808030339979357,0.6671404684743574
lstm,800,132,0.976573888332613,0.648390862249559
lstm,800,133,0.9783222060049733,0.5684220098680065
lstm,800,134,1.0129816160407117,0.5284573954920615
lstm,800,135,0.9997952381769816,0.6020562571863974
lstm,800,136,0.9719278100998171,0.790131107453377
lstm,800,137,0.9965952090037766,0.7514992375527659
lstm,800,138,0.96400769359322,0.5872535090292653
lstm,800,139,0.9563848767229306,0.5904601312452747
lstm,800,140,0.9635058071023674,0.7079630820981918
lstm,800,141,0.955541064662318,0.6754581082251764
lstm,800,142,0.9417727858789505,0.6174305946596207
lstm,800,143,0.9366398678031019,0.5609492640341481
lstm,800,144,0.9556661248207092,0.5550856436452558
lstm,800,145,0.9505366676597184,0.6016705420709425
lstm,800,146,0.9394472766948002,0.6545530749905494
lstm,800,147,0.936560482107183,0.6714384017452117
lstm,800,148,0.9388718605041504,0.6799806164157006
lstm,800,149,0.938322877371183,0.679762194233556
lstm,800,150,0.9378232244522341,0.6778158372448336
lstm,800,151,0.9370953562439129,0.6778158372448336
lstm,800,152,0.9395282576161046,0.6518425480011971
lstm,800,153,0.9379054551483482,0.6068153996621409
