model,seed,epoch,train_loss,validation_loss
lstm,100,118,0.9863616766468171,0.6863990291472404
lstm,100,119,0.9812085173463309,0.6339060875677294
lstm,100,120,0.9788045511450819,0.6281202993085307
lstm,100,121,0.97652175605938,0.6422089607484879
lstm,100,122,0.9729122372083766,0.6643655223231162
lstm,100,123,0.9690424152599868,0.6717408703219506
lstm,100,124,0.9721204318026061,0.6728139077463458
lstm,100,125,0.9733179294934837,0.6726509832566784
lstm,100,126,0.9724704616813249,0.6726509832566784
lstm,100,127,0.9718968951573936,0.6742734601420741
lstm,100,128,0.9712235953218193,0.6644926994077621
lstm,100,129,0.9701642823475664,0.6388523963189894
lstm,100,130,0.9683100978533427,0.6224001607587261
lstm,100,131,0.9676771958669027,0.6421607232862904
lstm,100,132,0.9638242465193554,0.6740805718206591
lstm,100,133,0.9576156152191982,0.7044207665228075
lstm,100,134,0.9571595781592912,0.6700987046764743
lstm,100,135,0.9498233718256797,0.6480329575077179
lstm,100,136,0.9569440689138187,0.5830775845435358
lstm,100,137,0.9451197199924017,0.7209396362304688
lstm,100,138,0.9502954329213789,0.7533098651516822
lstm,100,139,0.940323023385899,0.6177870842718309
lstm,100,140,0.9343621525713193,0.5960557999149445
lstm,100,141,0.928596076144967,0.7072355208858367
lstm,100,142,0.9370263411152747,0.8144894876787739
lstm,100,143,0.9545332770193776,0.755827380764869
lstm,100,144,0.9198536565226894,0.6226839865407636
lstm,100,145,0.9323846217124693,0.5638196391444052
lstm,100,146,0.9528606591686126,0.5674789797875189
lstm,100,147,0.9396333207366288,0.5958675261466734
lstm,100,148,0.9323913871601064,0.6273182284447455
lstm,100,149,0.9220688625048565,0.6434529827487084
lstm,100,150,0.9200936594317036,0.6469701951549899
lstm,100,151,0.9187959432601929,0.6469701951549899
lstm,100,152,0.9181942318075447,0.68028074695218
lstm,100,153,0.9144211097430157,0.7120926149429814
lstm,100,154,0.9281771503468995,0.7390277001165575
lstm,100,155,0.9180967628314931,0.6867994493053805
lstm,100,156,0.9118526488222102,0.6445905008623677
lstm,100,157,0.9166594275864222,0.6657577022429435
lstm,100,158,0.9137640063480664,0.63587890132781
lstm,100,159,0.9156399388467112,0.7082391554309476
lstm,100,160,0.9099509690397529,0.656997803718813
lstm,100,161,0.9055157810129145,0.6440855456936744
lstm,100,162,0.9118052823569185,0.6850499183900894
lstm,100,163,0.9198405556781317,0.794341548796623
lstm,100,164,0.9084882261932538,0.6430687442902596
lstm,100,165,0.9041231934742261,0.6339057184034779
lstm,100,166,0.8886400852152097,0.7193066996912802
lstm,100,167,0.9040253239293252,0.7997702321698589
lstm,100,168,0.9035840085757676,0.6946059196226059
lstm,100,169,0.9007106045240997,0.6048945765341481
lstm,100,170,0.909536515512774,0.6114776980492377
lstm,100,171,0.8978055568151576,0.644774406186996
lstm,100,172,0.8891341026111316,0.6829336843182964
lstm,100,173,0.8911725680033366,0.7138685411022555
lstm,100,174,0.8842840335702383,0.7185261634088331
lstm,100,175,0.8862015822882293,0.7188787152690272
lstm,100,176,0.8842406407479317,0.7188787152690272
lstm,100,177,0.8878728337185358,0.7056905069658833
lstm,100,178,0.8857487754155231,0.66456542476531
lstm,100,179,0.8872796207345942,0.6472907527800529
lstm,100,180,0.8838401885442836,0.6887183035573652
lstm,100,181,0.9022868532006458,0.8100577323667465
lstm,100,182,0.9031305031109882,0.7751300565658077
lstm,100,183,0.8800321214942521,0.6102538570280998
lstm,100,184,0.9228488873409969,0.5765294105775894
lstm,100,185,0.9179000495582499,0.7241188172371157
lstm,100,186,0.890707835074394,0.8506716451337261
lstm,100,187,0.8843586867855441,0.6606068764963458
lstm,100,188,0.8825782409278295,0.6404601066343246
lstm,100,189,0.8715232059519779,0.7404593806112966
lstm,100,190,0.8679687707654892,0.7932757716025075
lstm,100,191,0.8757770439629914,0.7072534253520351
lstm,100,192,0.8603650651952272,0.7138524209299395
lstm,100,193,0.8654188654756033,0.7392153586110761
lstm,100,194,0.8675454182009543,0.6953272665700605
lstm,100,195,0.8765015140656502,0.6363920396374118
