model,seed,cohort,n,n_positive,positive_rate,threshold,roc_auc,pr_auc,brier,log_loss,accuracy,precision,recall,f1,f2,mcc,regression_mae_days
vit,42,validation_all,24926,2087,0.08372783660888672,0.37031831976139185,0.6122638893495694,0.11035831518362627,0.21555368602275848,0.6164593696594238,0.46850678006900426,0.11010969049116189,0.7551509343555343,0.19219512195121952,0.34773399232160984,0.11061255513652463,23.309179306030273
vit,42,test_all,17838,1875,0.10511267930269241,0.37031831976139185,0.5499368957380608,0.11469251894048638,0.249037504196167,0.6873021721839905,0.36612848974100237,0.11714564052605943,0.7696,0.20333967448742338,0.3640629730547987,0.058608592403884704,25.711050033569336
vit,42,test_seen,11169,1131,0.1012624204158783,0.37031831976139185,0.5665475173121978,0.11467610384947617,0.24122770130634308,0.6705621480941772,0.39081385979049155,0.11684452249088208,0.7648099027409372,0.20271853761424888,0.3626226209440765,0.07241842725869671,25.04400062561035
vit,42,test_new,6669,744,0.11156095564365387,0.37031831976139185,0.5204728687446123,0.11512668161929877,0.2621171474456787,0.7153377532958984,0.3247863247863248,0.11759918616480163,0.7768817204301075,0.2042763739176533,0.3662400202762641,0.032106049440652776,26.72507095336914
vit,42,test_bullpen,10947,1042,0.09518589824438095,0.37031831976139185,0.5572445913723559,0.10579999502582937,0.250997394323349,0.6909534931182861,0.35854572028866355,0.1067859021567596,0.7792706333973128,0.1878325237103863,0.344886170574244,0.05961356801969015,25.66956901550293
vit,42,test_starter,6891,833,0.1208823099732399,0.37031831976139185,0.5428124369589368,0.1298912523103734,0.24592411518096924,0.6815016865730286,0.3781744304164853,0.13385659736953756,0.7575030012004802,0.22751036596358393,0.3921203082276908,0.058565815304381416,25.762937545776367
