model,seed,cohort,n,n_positive,positive_rate,threshold,roc_auc,pr_auc,brier,log_loss,accuracy,precision,recall,f1,f2,mcc,regression_mae_days
vit,52,validation_all,24926,2087,0.08372783660888672,0.3468328040808138,0.6065683991603649,0.10941546542274827,0.1758107841014862,0.5343714356422424,0.434847147556768,0.10784313725490197,0.7906085289889794,0.18979697475125093,0.34886671177266576,0.10976612459049889,24.481159210205078
vit,52,test_all,17838,1875,0.10511267930269241,0.3468328040808138,0.5652802104867506,0.12441613900110823,0.19982656836509705,0.5862992405891418,0.33523937661172776,0.11783171273256259,0.8208,0.20607927155865025,0.3742522250863285,0.06857296350590382,25.80582046508789
vit,52,test_seen,11169,1131,0.1012624204158783,0.3468328040808138,0.5931648506673756,0.1296232271725732,0.19296936690807343,0.5713123083114624,0.3629689318649834,0.11807505744191983,0.8178603006189213,0.20635805911879532,0.37425149700598803,0.08541596135414214,25.69116973876953
vit,52,test_new,6669,744,0.11156095564365387,0.3468328040808138,0.5167057982850143,0.11884714705115637,0.2113107591867447,0.6113988757133484,0.28879892037786775,0.11746699827817103,0.8252688172043011,0.20566069335119747,0.3742533219553822,0.03571662510521707,25.980106353759766
vit,52,test_bullpen,10947,1042,0.09518589824438095,0.3468328040808138,0.5709954742801334,0.111903925684064,0.1960185319185257,0.5778854489326477,0.33287658719283825,0.10716526540343832,0.8195777351247601,0.18954611030962157,0.35181675867182993,0.06677402483188007,25.679536819458008
vit,52,test_starter,6891,833,0.1208823099732399,0.3468328040808138,0.5538931980847803,0.14162530492353925,0.20587597787380219,0.5996653437614441,0.33899288927586707,0.1345247446975648,0.8223289315726291,0.23122362869198312,0.4065764482431149,0.07040696209565879,25.963788986206055
