model,seed,cohort,n,n_positive,positive_rate,threshold,roc_auc,pr_auc,brier,log_loss,accuracy,precision,recall,f1,f2,mcc,regression_mae_days
lstm,42,validation_all,24926,2087,0.08372783660888672,0.0014621964893938794,0.6019207849249029,0.1234882874050617,0.22221876680850983,0.6790052652359009,0.2016368450613817,0.08984572875892241,0.9348346909439387,0.16393580371397362,0.3244852476466088,0.057440017321109385,26.90492057800293
lstm,42,test_all,17838,1875,0.10511267930269241,0.0014621964893938794,0.5211717429889954,0.10732212369123241,0.25503143668174744,0.7922897338867188,0.19839668124229173,0.10718350828379916,0.904,0.19164452484594946,0.36351548425838554,0.018873298181827043,29.30440330505371
lstm,42,test_seen,11169,1131,0.1012624204158783,0.0014621964893938794,0.5487598055770037,0.10939897910587294,0.2456156313419342,0.769085705280304,0.2017190437818963,0.10430009149130832,0.9071618037135278,0.18708971553610504,0.35721746396490495,0.027363964878424088,28.28043556213379
lstm,42,test_new,6669,744,0.11156095564365387,0.0014621964893938794,0.4728719205117735,0.10595389969459296,0.27080076932907104,0.8311510682106018,0.1928325086219823,0.11192906140204116,0.8991935483870968,0.1990775182264544,0.37361778174913435,0.003436319980126327,30.861005783081055
lstm,42,test_bullpen,10947,1042,0.09518589824438095,0.0014621964893938794,0.5165694055136076,0.09657054622490172,0.24164389073848724,0.7391467690467834,0.17548186717822234,0.09488532575603816,0.8973128598848369,0.17162261380323054,0.33340464983597207,-0.0030752167885022565,29.46408462524414
lstm,42,test_starter,6891,833,0.1208823099732399,0.0014621964893938794,0.5250178645244826,0.12174782734037166,0.2762988805770874,0.8767123222351074,0.23479901320563054,0.12751677852348994,0.9123649459783914,0.22375975268658913,0.4089539388721481,0.051493157735251704,29.104660034179688
